1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:redis,redis,redit,redisons,redites,redisent,,,,,,,,,,,,
indicatif imparfait:redisais,redisais,redisait,redisions,redisiez,redisaient,,,,,,,,,,,,
indicatif futur simple:redirai,rediras,redira,redirons,redirez,rediront,,,,,,,,,,,,
indicatif passé simple:redis,redis,redit,redîmes,redîtes,redirent,,,,,,,,,,,,
subjonctif présent:redise,redises,redise,redisions,redisiez,redisent,,,,,,,,,,,,
subjonctif imparfait:redisse,redisses,redÃ®t,redissions,redissiez,redissent,,,,,,,,,,,,
conditionnel présent:redirais,redirais,redirait,redirions,rediriez,rediraient,,,,,,,,,,,,
impératif présent:,redis,,redisons,redites,,,,,,,,,,,,,
participe présent:,,redisant,,,,,,,,,,,,,,,
