timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,malfais,malfais,malfait,malfais,malfais,malfait,,,,
IND-IM,malfaisais,malfaisais,malfaisait,malfaisais,malfaisais,malfaisait,,,,
IND-FS,malferai,malferas,malfera,malferai,malferas,malfera,,,,
IND-PS,malfis,malfis,malfit,malfis,malfis,malfit,,,,
SUB-PR,malfasse,malfasses,malfasse,malfasse,malfasses,malfasse,,,,
SUB-IM,malfisse,malfisses,malf̨t,malfisse,malfisses,malf̨t,,,,
CON-PR,malferais,malferais,malferait,malferais,malferais,malferait,,,,
IMP-PR,,malfais,,,malfais,,,,,
PAR-PR,,,malfaisant,,,malfaisant,,,,
