timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,appends,appends,append,appends,appends,append,,,,
IND-IM,appendais,appendais,appendait,appendais,appendais,appendait,,,,
IND-FS,appendrai,appendras,appendra,appendrai,appendras,appendra,,,,
IND-PS,appendis,appendis,appendit,appendis,appendis,appendit,,,,
SUB-PR,appende,appendes,appende,appende,appendes,appende,,,,
SUB-IM,appendisse,appendisses,append̨t,appendisse,appendisses,append̨t,,,,
CON-PR,appendrais,appendrais,appendrait,appendrais,appendrais,appendrait,,,,
IMP-PR,,appends,,,appends,,,,,
PAR-PR,,,appendant,,,appendant,,,,
