1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:accroîs,accroîs,accroît,accroissons,accroissez,accroissent,,,,,,,,,,,,
indicatif imparfait:accroissais,accroissais,accroissait,accroissions,accroissiez,accroissaient,,,,,,,,,,,,
indicatif futur simple:accroîtrai,accroîtras,accroîtra,accroîtrons,accroîtrez,accroîtront,,,,,,,,,,,,
indicatif passé simple:accrus,accrus,accrut,accrûmes,accrûtes,accrurent,,,,,,,,,,,,
subjonctif présent:accroisse,accroisses,accroisse,accroissions,accroissiez,accroissent,,,,,,,,,,,,
subjonctif imparfait:accrusse,accrusses,accrÃ»t,accrussions,accrussiez,accrussent,,,,,,,,,,,,
conditionnel présent:accroîtrais,accroîtrais,accroîtrait,accroîtrions,accroîtriez,accroîtraient,,,,,,,,,,,,
impératif présent:,accrois,,accroissons,accroissez,,,,,,,,,,,,,
participe présent:,,accroissant,,,,,,,,,,,,,,,
