1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:détruis,détruis,détruit,détruisons,détruisez,détruisent,,,,,,,,,,,,
indicatif imparfait:détruisais,détruisais,détruisait,détruisions,détruisiez,détruisaient,,,,,,,,,,,,
indicatif futur simple:détruirai,détruiras,détruira,détruirons,détruirez,détruiront,,,,,,,,,,,,
indicatif passé simple:détruisis,détruisis,détruisit,détruisîmes,détruisîtes,détruisirent,,,,,,,,,,,,
subjonctif présent:détruise,détruises,détruise,détruisions,détruisiez,détruisent,,,,,,,,,,,,
subjonctif imparfait:détruisisse,détruisisses,détruisît,détruisissions,détruisissiez,détruisissent,,,,,,,,,,,,
conditionnel présent:détruirais,détruirais,détruirait,détruirions,détruiriez,détruiraient,,,,,,,,,,,,
impératif présent:,détruis,,détruisons,détruisez,,,,,,,,,,,,,
participe présent:,,dÃ©truisant,,,,,,,,,,,,,,,
