1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:suffis,suffis,suffit,suffisons,suffisez,suffisent,,,,,,,,,,,,
indicatif imparfait:suffisais,suffisais,suffisait,suffisions,suffisiez,suffisaient,,,,,,,,,,,,
indicatif futur simple:suffirai,suffiras,suffira,suffirons,suffirez,suffiront,,,,,,,,,,,,
indicatif passé simple:suffis,suffis,suffit,suffîmes,suffîtes,suffirent,,,,,,,,,,,,
subjonctif présent:suffise,suffises,suffise,suffisions,suffisiez,suffisent,,,,,,,,,,,,
subjonctif imparfait:suffisse,suffisses,suffÃ®t,suffissions,suffissiez,suffissent,,,,,,,,,,,,
conditionnel présent:suffirais,suffirais,suffirait,suffirions,suffiriez,suffiraient,,,,,,,,,,,,
impératif présent:,suffis,,suffisons,suffisez,,,,,,,,,,,,,
participe présent:,,suffisant,,,,,,,,,,,,,,,
