1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:pais,pais,paÃ®t,paissons,paissez,paissent,,,,,,,,,,,,
indicatif imparfait:paissais,paissais,paissait,paissions,paissiez,paissaient,,,,,,,,,,,,
indicatif futur simple:paîtrai,paîtras,paîtra,paîtrons,paîtrez,paîtront,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:paisse,paisses,paisse,paissions,paissiez,paissent,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:paîtrais,paîtrais,paîtrait,paîtrions,paîtriez,paîtraient,,,,,,,,,,,,
impératif présent:,pais,,paissez,,,,,,,,,,,,,,
participe présent:,,paissant,,,,,,,,,,,,,,,
