timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,mets,mets,met,mets,mets,met,,,,
IND-IM,mettais,mettais,mettait,mettais,mettais,mettait,,,,
IND-FS,mettrai,mettras,mettra,mettrai,mettras,mettra,,,,
IND-PS,mis,mis,mit,mis,mis,mit,,,,
SUB-PR,mette,mettes,mette,mette,mettes,mette,,,,
SUB-IM,misse,misses,m̨t,misse,misses,m̨t,,,,
CON-PR,mettrais,mettrais,mettrait,mettrais,mettrais,mettrait,,,,
IMP-PR,,mets,,,mets,,,,,
PAR-PR,,,mettant,,,mettant,,,,
