timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,convaincs,convaincs,convainc,convaincs,convaincs,convainc,,,,
IND-IM,convainquais,convainquais,convainquait,convainquais,convainquais,convainquait,,,,
IND-FS,convaincrai,convaincras,convaincra,convaincrai,convaincras,convaincra,,,,
IND-PS,convainquis,convainquis,convainquit,convainquis,convainquis,convainquit,,,,
SUB-PR,convainque,convainques,convainque,convainque,convainques,convainque,,,,
SUB-IM,convainquisse,convainquisses,convainqųt,convainquisse,convainquisses,convainqųt,,,,
CON-PR,convaincrais,convaincrais,convaincrait,convaincrais,convaincrais,convaincrait,,,,
IMP-PR,,convaincs,,,convaincs,,,,,
PAR-PR,,,convainquant,,,convainquant,,,,
