1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:dois,dois,doit,devons,devez,doivent,,,,,,,,,,,,
indicatif imparfait:devais,devais,devait,devions,deviez,devaient,,,,,,,,,,,,
indicatif futur simple:devrai,devras,devra,devrons,devrez,devront,,,,,,,,,,,,
indicatif passé simple:dus,dus,dut,dûmes,dûtes,durent,,,,,,,,,,,,
subjonctif présent:doive,doives,doive,devions,deviez,doivent,,,,,,,,,,,,
subjonctif imparfait:dusse,dusses,dÃ»t,dussions,dussiez,dussent,,,,,,,,,,,,
conditionnel présent:devrais,devrais,devrait,devrions,devriez,devraient,,,,,,,,,,,,
impératif présent:,dois,,devons,devez,,,,,,,,,,,,,
participe présent:,,devant,,,,,,,,,,,,,,,
