1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:décris,décris,décrit,décrivons,décrivez,décrivent,,,,,,,,,,,,
indicatif imparfait:décrivais,décrivais,décrivait,décrivions,décriviez,décrivaient,,,,,,,,,,,,
indicatif futur simple:décrirai,décriras,décrira,décrirons,décrirez,décriront,,,,,,,,,,,,
indicatif passé simple:décrivis,décrivis,décrivit,décrivîmes,décrivîtes,décrivirent,,,,,,,,,,,,
subjonctif présent:décrive,décrives,décrive,décrivions,décriviez,décrivent,,,,,,,,,,,,
subjonctif imparfait:décrivisse,décrivisses,décrivît,décrivissions,décrivissiez,décrivissent,,,,,,,,,,,,
conditionnel présent:décrirais,décrirais,décrirait,décririons,décririez,décriraient,,,,,,,,,,,,
impératif présent:,décris,,décrivons,décrivez,,,,,,,,,,,,,
participe présent:,,décrivant,,,,,,,,,,,,,,,
