timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,soumets,soumets,soumet,soumets,soumets,soumet,,,,
IND-IM,soumettais,soumettais,soumettait,soumettais,soumettais,soumettait,,,,
IND-FS,soumettrai,soumettras,soumettra,soumettrai,soumettras,soumettra,,,,
IND-PS,soumis,soumis,soumit,soumis,soumis,soumit,,,,
SUB-PR,soumette,soumettes,soumette,soumette,soumettes,soumette,,,,
SUB-IM,soumisse,soumisses,soum̨t,soumisse,soumisses,soum̨t,,,,
CON-PR,soumettrais,soumettrais,soumettrait,soumettrais,soumettrais,soumettrait,,,,
IMP-PR,,soumets,,,soumets,,,,,
PAR-PR,,,soumettant,,,soumettant,,,,
