1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:atteins,atteins,atteint,atteignons,atteignez,atteignent,,,,,,,,,,,,
indicatif imparfait:atteignais,atteignais,atteignait,atteignions,atteigniez,atteignaient,,,,,,,,,,,,
indicatif futur simple:atteindrai,atteindras,atteindra,atteindrons,atteindrez,atteindront,,,,,,,,,,,,
indicatif passé simple:atteignis,atteignis,atteignit,atteignîmes,atteignîtes,atteignirent,,,,,,,,,,,,
subjonctif présent:atteigne,atteignes,atteigne,atteignions,atteigniez,atteignent,,,,,,,,,,,,
subjonctif imparfait:atteignisse,atteignisses,atteignÃ®t,atteignissions,atteignissiez,atteignissent,,,,,,,,,,,,
conditionnel présent:atteindrais,atteindrais,atteindrait,atteindrions,atteindriez,atteindraient,,,,,,,,,,,,
impératif présent:,atteins,,atteignons,atteignez,,,,,,,,,,,,,
participe présent:,,atteignant,,,,,,,,,,,,,,,
