1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:comparais,comparais,comparaÃ®t,comparaissons,comparaissez,comparaissent,,,,,,,,,,,,
indicatif imparfait:comparaissais,comparaissais,comparaissait,comparaissions,comparaissiez,comparaissaient,,,,,,,,,,,,
indicatif futur simple:comparaîtrai,comparaîtras,comparaîtra,comparaîtrons,comparaîtrez,comparaîtront,,,,,,,,,,,,
indicatif passé simple:comparus,comparus,comparut,comparûmes,comparûtes,comparurent,,,,,,,,,,,,
subjonctif présent:comparaisse,comparaisses,comparaisse,comparaissions,comparaissiez,comparaissent,,,,,,,,,,,,
subjonctif imparfait:comparusse,comparusses,comparÃ»t,comparussions,comparussiez,comparussent,,,,,,,,,,,,
conditionnel présent:comparaîtrais,comparaîtrais,comparaîtrait,comparaîtrions,comparaîtriez,comparaîtraient,,,,,,,,,,,,
impératif présent:,comparais,,comparaissons,comparaissez,,,,,,,,,,,,,
participe présent:,,comparaissant,,,,,,,,,,,,,,,
