timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,ressers,ressers,ressert,ressers,ressers,ressert,,,,
IND-IM,resservais,resservais,resservait,resservais,resservais,resservait,,,,
IND-FS,resservirai,resserviras,resservira,resservirai,resserviras,resservira,,,,
IND-PS,resservis,resservis,resservit,resservis,resservis,resservit,,,,
SUB-PR,resserve,resserves,resserve,resserve,resserves,resserve,,,,
SUB-IM,resservisse,resservisses,resserv̨t,resservisse,resservisses,resserv̨t,,,,
CON-PR,resservirais,resservirais,resservirait,resservirais,resservirais,resservirait,,,,
IMP-PR,,ressers,,,ressers,,,,,
PAR-PR,,,resservant,,,resservant,,,,
