timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,enduis,enduis,enduit,enduis,enduis,enduit,,,,
IND-IM,enduisais,enduisais,enduisait,enduisais,enduisais,enduisait,,,,
IND-FS,enduirai,enduiras,enduira,enduirai,enduiras,enduira,,,,
IND-PS,enduisis,enduisis,enduisit,enduisis,enduisis,enduisit,,,,
SUB-PR,enduise,enduises,enduise,enduise,enduises,enduise,,,,
SUB-IM,enduisisse,enduisisses,enduis̨t,enduisisse,enduisisses,enduis̨t,,,,
CON-PR,enduirais,enduirais,enduirait,enduirais,enduirais,enduirait,,,,
IMP-PR,,enduis,,,enduis,,,,,
PAR-PR,,,enduisant,,,enduisant,,,,
