1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:pleut,pleuvent,,,,,,,,,,,,,,,,
indicatif imparfait:pleuvait,pleuvaient,,,,,,,,,,,,,,,,
indicatif futur simple:pleuvra,pleuvront,,,,,,,,,,,,,,,,
indicatif passé simple:,,plut,,,,,,,,,,,,,,,
subjonctif présent:pleuve,pleuvent,,,,,,,,,,,,,,,,
subjonctif imparfait:,,plût,,,,,,,,,,,,,,,
conditionnel présent:pleuvrait,pleuvraient,,,,,,,,,,,,,,,,
impératif présent:,,,,,,,,,,,,,,,,,
participe présent:,,pleuvant,,,,,,,,,,,,,,,
