1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:distends,distends,distend,distendons,distendez,distendent,,,,,,,,,,,,
indicatif imparfait:distendais,distendais,distendait,distendions,distendiez,distendaient,,,,,,,,,,,,
indicatif futur simple:distendrai,distendras,distendra,distendrons,distendrez,distendront,,,,,,,,,,,,
indicatif passé simple:distendis,distendis,distendit,distendîmes,distendîtes,distendirent,,,,,,,,,,,,
subjonctif présent:distende,distendes,distende,distendions,distendiez,distendent,,,,,,,,,,,,
subjonctif imparfait:distendisse,distendisses,distendÃ®t,distendissions,distendissiez,distendissent,,,,,,,,,,,,
conditionnel présent:distendrais,distendrais,distendrait,distendrions,distendriez,distendraient,,,,,,,,,,,,
impératif présent:,distends,,distendons,distendez,,,,,,,,,,,,,
participe présent:,,distendant,,,,,,,,,,,,,,,
