1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:condescends,condescends,condescend,condescendons,condescendez,condescendent,,,,,,,,,,,,
indicatif imparfait:condescendais,condescendais,condescendait,condescendions,condescendiez,condescendaient,,,,,,,,,,,,
indicatif futur simple:condescendrai,condescendras,condescendra,condescendrons,condescendrez,condescendront,,,,,,,,,,,,
indicatif passé simple:condescendis,condescendis,condescendit,condescendîmes,condescendîtes,condescendirent,,,,,,,,,,,,
subjonctif présent:condescende,condescendes,condescende,condescendions,condescendiez,condescendent,,,,,,,,,,,,
subjonctif imparfait:condescendisse,condescendisses,condescendÃ®t,condescendissions,condescendissiez,condescendissent,,,,,,,,,,,,
conditionnel présent:condescendrais,condescendrais,condescendrait,condescendrions,condescendriez,condescendraient,,,,,,,,,,,,
impératif présent:,condescends,,condescendons,condescendez,,,,,,,,,,,,,
participe présent:,,condescendant,,,,,,,,,,,,,,,
