timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,disjoins,disjoins,disjoint,disjoins,disjoins,disjoint,,,,
IND-IM,disjoignais,disjoignais,disjoignait,disjoignais,disjoignais,disjoignait,,,,
IND-FS,disjoindrai,disjoindras,disjoindra,disjoindrai,disjoindras,disjoindra,,,,
IND-PS,disjoignis,disjoignis,disjoignit,disjoignis,disjoignis,disjoignit,,,,
SUB-PR,disjoigne,disjoignes,disjoigne,disjoigne,disjoignes,disjoigne,,,,
SUB-IM,disjoignisse,disjoignisses,disjoign̨t,disjoignisse,disjoignisses,disjoign̨t,,,,
CON-PR,disjoindrais,disjoindrais,disjoindrait,disjoindrais,disjoindrais,disjoindrait,,,,
IMP-PR,,disjoins,,,disjoins,,,,,
PAR-PR,,,disjoignant,,,disjoignant,,,,
