timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,instruis,instruis,instruit,instruis,instruis,instruit,,,,
IND-IM,instruisais,instruisais,instruisait,instruisais,instruisais,instruisait,,,,
IND-FS,instruirai,instruiras,instruira,instruirai,instruiras,instruira,,,,
IND-PS,instruisis,instruisis,instruisit,instruisis,instruisis,instruisit,,,,
SUB-PR,instruise,instruises,instruise,instruise,instruises,instruise,,,,
SUB-IM,instruisisse,instruisisses,instruis̨t,instruisisse,instruisisses,instruis̨t,,,,
CON-PR,instruirais,instruirais,instruirait,instruirais,instruirais,instruirait,,,,
IMP-PR,,instruis,,,instruis,,,,,
PAR-PR,,,instruisant,,,instruisant,,,,
