1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:transcris,transcris,transcrit,transcrivons,transcrivez,transcrivent,,,,,,,,,,,,
indicatif imparfait:transcrivais,transcrivais,transcrivait,transcrivions,transcriviez,transcrivaient,,,,,,,,,,,,
indicatif futur simple:transcrirai,transcriras,transcrira,transcrirons,transcrirez,transcriront,,,,,,,,,,,,
indicatif passé simple:transcrivis,transcrivis,transcrivit,transcrivîmes,transcrivîtes,transcrivirent,,,,,,,,,,,,
subjonctif présent:transcrive,transcrives,transcrive,transcrivions,transcriviez,transcrivent,,,,,,,,,,,,
subjonctif imparfait:transcrivisse,transcrivisses,transcrivÃ®t,transcrivissions,transcrivissiez,transcrivissent,,,,,,,,,,,,
conditionnel présent:transcrirais,transcrirais,transcrirait,transcririons,transcririez,transcriraient,,,,,,,,,,,,
impératif présent:,transcris,,transcrivons,transcrivez,,,,,,,,,,,,,
participe présent:,,transcrivant,,,,,,,,,,,,,,,
