1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:construis,construis,construit,construisons,construisez,construisent,,,,,,,,,,,,
indicatif imparfait:construisais,construisais,construisait,construisions,construisiez,construisaient,,,,,,,,,,,,
indicatif futur simple:construirai,construiras,construira,construirons,construirez,construiront,,,,,,,,,,,,
indicatif passé simple:construisis,construisis,construisit,construisîmes,construisîtes,construisirent,,,,,,,,,,,,
subjonctif présent:construise,construises,construise,construisions,construisiez,construisent,,,,,,,,,,,,
subjonctif imparfait:construisisse,construisisses,construisÃ®t,construisissions,construisissiez,construisissent,,,,,,,,,,,,
conditionnel présent:construirais,construirais,construirait,construirions,construiriez,construiraient,,,,,,,,,,,,
impératif présent:,construis,,construisons,construisez,,,,,,,,,,,,,
participe présent:,,construisant,,,,,,,,,,,,,,,
