1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:revêts,revêts,,revêtons,revêtez,revêtent,,,,,,,,,,,,
indicatif imparfait:revêtais,revêtais,revêtait,revêtions,revêtiez,revêtaient,,,,,,,,,,,,
indicatif futur simple:revêtirai,revêtiras,revêtira,revêtirons,revêtirez,revêtiront,,,,,,,,,,,,
indicatif passé simple:revêtis,revêtis,revêtit,revêtîmes,revêtîtes,revêtirent,,,,,,,,,,,,
subjonctif présent:revête,revêtes,revête,revêtions,revêtiez,revêtent,,,,,,,,,,,,
subjonctif imparfait:revêtisse,revêtisses,revêtît,revêtissions,revêtissiez,revêtissent,,,,,,,,,,,,
conditionnel présent:revêtirais,revêtirais,revêtirait,revêtirions,revêtiriez,revêtiraient,,,,,,,,,,,,
impératif présent:,revêts,,revêtons,revêtez,,,,,,,,,,,,,
participe présent:,,revêtant,,,,,,,,,,,,,,,
