1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:défais,défais,défait,défaisons,défaites,défont,,,,,,,,,,,,
indicatif imparfait:défaisais,défaisais,défaisait,défaisions,défaisiez,défaisaient,,,,,,,,,,,,
indicatif futur simple:déferai,déferas,défera,déferons,déferez,déferont,,,,,,,,,,,,
indicatif passé simple:défis,défis,défit,défîmes,défîtes,défirent,,,,,,,,,,,,
subjonctif présent:défasse,défasses,défasse,défassions,défassiez,défassent,,,,,,,,,,,,
subjonctif imparfait:défisse,défisses,défît,défissions,défissiez,défissent,,,,,,,,,,,,
conditionnel présent:déferais,déferais,déferait,déferions,déferiez,déferaient,,,,,,,,,,,,
impératif présent:,défais,,défaisons,défaites,,,,,,,,,,,,,
participe présent:,,défaisant,,,,,,,,,,,,,,,
