timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,retranscris,retranscris,retranscrit,retranscris,retranscris,retranscrit,,,,
IND-IM,retranscrivais,retranscrivais,retranscrivait,retranscrivais,retranscrivais,retranscrivait,,,,
IND-FS,retranscrirai,retranscriras,retranscrira,retranscrirai,retranscriras,retranscrira,,,,
IND-PS,retranscrivis,retranscrivis,retranscrivit,retranscrivis,retranscrivis,retranscrivit,,,,
SUB-PR,retranscrive,retranscrives,retranscrive,retranscrive,retranscrives,retranscrive,,,,
SUB-IM,retranscrivisse,retranscrivisses,retranscriv̨t,retranscrivisse,retranscrivisses,retranscriv̨t,,,,
CON-PR,retranscrirais,retranscrirais,retranscrirait,retranscrirais,retranscrirais,retranscrirait,,,,
IMP-PR,,retranscris,,,retranscris,,,,,
PAR-PR,,,retranscrivant,,,retranscrivant,,,,
