timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,fris,fris,frit,fris,fris,frit,,,,
IND-IM,,,,,,,,,,
IND-FS,frirai,friras,frira,frirai,friras,frira,,,,
IND-PS,,,,,,,,,,
SUB-PR,,,,,,,,,,
SUB-IM,,,,,,,,,,
CON-PR,frirais,frirais,frirait,frirais,frirais,frirait,,,,
