1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:disjoins,disjoins,disjoint,disjoignons,disjoignez,disjoignent,,,,,,,,,,,,
indicatif imparfait:disjoignais,disjoignais,disjoignait,disjoignions,disjoigniez,disjoignaient,,,,,,,,,,,,
indicatif futur simple:disjoindrai,disjoindras,disjoindra,disjoindrons,disjoindrez,disjoindront,,,,,,,,,,,,
indicatif passé simple:disjoignis,disjoignis,disjoignit,disjoignîmes,disjoignîtes,disjoignirent,,,,,,,,,,,,
subjonctif présent:disjoigne,disjoignes,disjoigne,disjoignions,disjoigniez,disjoignent,,,,,,,,,,,,
subjonctif imparfait:disjoignisse,disjoignisses,disjoignÃ®t,disjoignissions,disjoignissiez,disjoignissent,,,,,,,,,,,,
conditionnel présent:disjoindrais,disjoindrais,disjoindrait,disjoindrions,disjoindriez,disjoindraient,,,,,,,,,,,,
impératif présent:,disjoins,,disjoignons,disjoignez,,,,,,,,,,,,,
participe présent:,,disjoignant,,,,,,,,,,,,,,,
