timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,rejoins,rejoins,rejoint,rejoins,rejoins,rejoint,,,,
IND-IM,rejoignais,rejoignais,rejoignait,rejoignais,rejoignais,rejoignait,,,,
IND-FS,rejoindrai,rejoindras,rejoindra,rejoindrai,rejoindras,rejoindra,,,,
IND-PS,rejoignis,rejoignis,rejoignit,rejoignis,rejoignis,rejoignit,,,,
SUB-PR,rejoigne,rejoignes,rejoigne,rejoigne,rejoignes,rejoigne,,,,
SUB-IM,rejoignisse,rejoignisses,rejoign̨t,rejoignisse,rejoignisses,rejoign̨t,,,,
CON-PR,rejoindrais,rejoindrais,rejoindrait,rejoindrais,rejoindrais,rejoindrait,,,,
IMP-PR,,rejoins,,,rejoins,,,,,
PAR-PR,,,rejoignant,,,rejoignant,,,,
