timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,consens,consens,consent,consens,consens,consent,,,,
IND-IM,consentais,consentais,consentait,consentais,consentais,consentait,,,,
IND-FS,consentirai,consentiras,consentira,consentirai,consentiras,consentira,,,,
IND-PS,consentis,consentis,consentit,consentis,consentis,consentit,,,,
SUB-PR,consente,consentes,consente,consente,consentes,consente,,,,
SUB-IM,consentisse,consentisses,consent̨t,consentisse,consentisses,consent̨t,,,,
CON-PR,consentirais,consentirais,consentirait,consentirais,consentirais,consentirait,,,,
IMP-PR,,consens,,,consens,,,,,
PAR-PR,,,consentant,,,consentant,,,,
