timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,dessers,dessers,dessert,dessers,dessers,dessert,,,,
IND-IM,desservais,desservais,desservait,desservais,desservais,desservait,,,,
IND-FS,desservirai,desserviras,desservira,desservirai,desserviras,desservira,,,,
IND-PS,desservis,desservis,desservit,desservis,desservis,desservit,,,,
SUB-PR,desserve,desserves,desserve,desserve,desserves,desserve,,,,
SUB-IM,desservisse,desservisses,desserv̨t,desservisse,desservisses,desserv̨t,,,,
CON-PR,desservirais,desservirais,desservirait,desservirais,desservirais,desservirait,,,,
IMP-PR,,dessers,,,dessers,,,,,
PAR-PR,,,desservant,,,desservant,,,,
