timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,bruit,bruissent,,bruit,bruissent,,,,,
IND-IM,bruissait,bruissaient,,bruissait,bruissaient,,,,,
IND-FS,,,,,,,,,,
IND-PS,,,,,,,,,,
SUB-PR,bruisse,bruissent,,bruisse,bruissent,,,,,
SUB-IM,,,,,,,,,,
CON-PR,,,,,,,,,,
IMP-PR,,,,,,,,,,
PAR-PR,,,bruissant,,,bruissant,,,,
PAR-PA,,,,,,,,,,
