timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,offre,offres,offre,offre,offres,offre,,,,
IND-IM,offrais,offrais,offrait,offrais,offrais,offrait,,,,
IND-FS,offrirai,offriras,offrira,offrirai,offriras,offrira,,,,
IND-PS,offris,offris,offrit,offris,offris,offrit,,,,
SUB-PR,offre,offres,offre,offre,offres,offre,,,,
SUB-IM,offrisse,offrisses,offr̨t,offrisse,offrisses,offr̨t,,,,
CON-PR,offrirais,offrirais,offrirait,offrirais,offrirais,offrirait,,,,
IMP-PR,,offre,,,offre,,,,,
PAR-PR,,,offrant,,,offrant,,,,
