1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:élis,élis,élit,élisons,élisez,élisent,,,,,,,,,,,,
indicatif imparfait:élisais,élisais,élisait,élisions,élisiez,élisaient,,,,,,,,,,,,
indicatif futur simple:élirai,éliras,élira,élirons,élirez,éliront,,,,,,,,,,,,
indicatif passé simple:élus,élus,élut,élûmes,élûtes,élurent,,,,,,,,,,,,
subjonctif présent:élise,élises,élise,élisions,élisiez,élisent,,,,,,,,,,,,
subjonctif imparfait:élusse,élusses,élût,élussions,élussiez,élussent,,,,,,,,,,,,
conditionnel présent:élirais,élirais,élirait,élirions,éliriez,éliraient,,,,,,,,,,,,
impératif présent:,élis,,élisons,élisez,,,,,,,,,,,,,
participe présent:,,Ã©lisant,,,,,,,,,,,,,,,
