timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,compromets,compromets,compromet,compromets,compromets,compromet,,,,
IND-IM,compromettais,compromettais,compromettait,compromettais,compromettais,compromettait,,,,
IND-FS,compromettrai,compromettras,compromettra,compromettrai,compromettras,compromettra,,,,
IND-PS,compromis,compromis,compromit,compromis,compromis,compromit,,,,
SUB-PR,compromette,compromettes,compromette,compromette,compromettes,compromette,,,,
SUB-IM,compromisse,compromisses,comprom̨t,compromisse,compromisses,comprom̨t,,,,
CON-PR,compromettrais,compromettrais,compromettrait,compromettrais,compromettrais,compromettrait,,,,
IMP-PR,,compromets,,,compromets,,,,,
PAR-PR,,,compromettant,,,compromettant,,,,
