1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:déduis,déduis,déduit,déduisons,déduisez,déduisent,,,,,,,,,,,,
indicatif imparfait:déduisais,déduisais,déduisait,déduisions,déduisiez,déduisaient,,,,,,,,,,,,
indicatif futur simple:déduirai,déduiras,déduira,déduirons,déduirez,déduiront,,,,,,,,,,,,
indicatif passé simple:déduisis,déduisis,déduisit,déduisîmes,déduisîtes,déduisirent,,,,,,,,,,,,
subjonctif présent:déduise,déduises,déduise,déduisions,déduisiez,déduisent,,,,,,,,,,,,
subjonctif imparfait:déduisisse,déduisisses,déduisît,déduisissions,déduisissiez,déduisissent,,,,,,,,,,,,
conditionnel présent:déduirais,déduirais,déduirait,déduirions,déduiriez,déduiraient,,,,,,,,,,,,
impératif présent:,déduis,,déduisons,déduisez,,,,,,,,,,,,,
participe présent:,,déduisant,,,,,,,,,,,,,,,
