1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:prescris,prescris,prescrit,prescrivons,prescrivez,prescrivent,,,,,,,,,,,,
indicatif imparfait:prescrivais,prescrivais,prescrivait,prescrivions,prescriviez,prescrivaient,,,,,,,,,,,,
indicatif futur simple:prescrirai,prescriras,prescrira,prescrirons,prescrirez,prescriront,,,,,,,,,,,,
indicatif passé simple:prescrivis,prescrivis,prescrivit,prescrivîmes,prescrivîtes,prescrivirent,,,,,,,,,,,,
subjonctif présent:prescrive,prescrives,prescrive,prescrivions,prescriviez,prescrivent,,,,,,,,,,,,
subjonctif imparfait:prescrivisse,prescrivisses,prescrivÃ®t,prescrivissions,prescrivissiez,prescrivissent,,,,,,,,,,,,
conditionnel présent:prescrirais,prescrirais,prescrirait,prescririons,prescririez,prescriraient,,,,,,,,,,,,
impératif présent:,prescris,,prescrivons,prescrivez,,,,,,,,,,,,,
participe présent:,,prescrivant,,,,,,,,,,,,,,,
