1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:saillis,saillis,saillit/saille,saillissons,saillissez,saillissent/saillent,,,,,,,,,,,,
indicatif imparfait:saillissais,saillissais,saillissait/saillait,saillissions,saillissiez,saillissaient/saillaient,,,,,,,,,,,,
indicatif futur simple:saillirai,sailliras,saillira/saillera,saillirons,saillirez,sailliront/sailleront,,,,,,,,,,,,
indicatif passé simple:saillis,saillis,saillit,saillîmes,saillîtes,saillirent,,,,,,,,,,,,
subjonctif présent:saillisse,saillisses,saillisse/saille,saillissions,saillissiez,saillissent/saillent,,,,,,,,,,,,
subjonctif imparfait:saillisse,saillisses,saillÃ®t,saillissions,saillissiez,saillissent,,,,,,,,,,,,
conditionnel présent:saillirais,saillirais,saillirait/saillerait,saillirions,sailliriez,sailliraient/sailleraient,,,,,,,,,,,,
impératif présent:,saillis,,saillissons,saillissez,,,,,,,,,,,,,
participe présent:,,saillissant,ant,,,,,,,,,,,,,,,
