1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:reprends,reprends,reprend,reprenons,reprenez,reprennent,,,,,,,,,,,,
indicatif imparfait:reprenais,reprenais,reprenait,reprenions,repreniez,reprenaient,,,,,,,,,,,,
indicatif futur simple:reprendrai,reprendras,reprendra,reprendrons,reprendrez,reprendront,,,,,,,,,,,,
indicatif passé simple:repris,repris,reprit,reprîmes,reprîtes,reprirent,,,,,,,,,,,,
subjonctif présent:reprenne,reprennes,reprenne,reprenions,repreniez,reprennent,,,,,,,,,,,,
subjonctif imparfait:reprisse,reprisses,reprÃ®t,reprissions,reprissiez,reprissent,,,,,,,,,,,,
conditionnel présent:reprendrais,reprendrais,reprendrait,reprendrions,reprendriez,reprendraient,,,,,,,,,,,,
impératif présent:,reprends,,reprenons,reprenez,,,,,,,,,,,,,
participe présent:,,reprenant,,,,,,,,,,,,,,,
