timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,contredis,contredis,contredit,contredis,contredis,contredit,,,,
IND-IM,contredisais,contredisais,contredisait,contredisais,contredisais,contredisait,,,,
IND-FS,contredirai,contrediras,contredira,contredirai,contrediras,contredira,,,,
IND-PS,contredis,contredis,contredit,contredis,contredis,contredit,,,,
SUB-PR,contredise,contredises,contredise,contredise,contredises,contredise,,,,
SUB-IM,contredisse,contredisses,contred̨t,contredisse,contredisses,contred̨t,,,,
CON-PR,contredirais,contredirais,contredirait,contredirais,contredirais,contredirait,,,,
IMP-PR,,contredis,,,contredis,,,,,
PAR-PR,,,contredisant,,,contredisant,,,,
