1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:vêts,vêts,,vêtons,vêtez,vêtent,,,,,,,,,,,,
indicatif imparfait:vêtais,vêtais,vêtait,vêtions,vêtiez,vêtaient,,,,,,,,,,,,
indicatif futur simple:vêtirai,vêtiras,vêtira,vêtirons,vêtirez,vêtiront,,,,,,,,,,,,
indicatif passé simple:vêtis,vêtis,vêtit,vêtîmes,vêtîtes,vêtirent,,,,,,,,,,,,
subjonctif présent:vête,vêtes,vête,vêtions,vêtiez,vêtent,,,,,,,,,,,,
subjonctif imparfait:vêtisse,vêtisses,vêtît,vêtissions,vêtissiez,vêtissent,,,,,,,,,,,,
conditionnel présent:vêtirais,vêtirais,vêtirait,vêtirions,vêtiriez,vêtiraient,,,,,,,,,,,,
impératif présent:,vêts,,vêtons,vêtez,,,,,,,,,,,,,
participe présent:,,vêtant,,,,,,,,,,,,,,,
