1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:croîs,croîs,croît,croissons,croissez,croissent,,,,,,,,,,,,
indicatif imparfait:croissais,croissais,croissait,croissions,croissiez,croissaient,,,,,,,,,,,,
indicatif futur simple:croîtrai,croîtras,croîtra,croîtrons,croîtrez,croîtront,,,,,,,,,,,,
indicatif passé simple:crûs,crûs,crût,crûmes,crûtes,crûrent,,,,,,,,,,,,
subjonctif présent:croisse,croisses,croisse,croissions,croissiez,croissent,,,,,,,,,,,,
subjonctif imparfait:crûsse,crûsses,crût,crûssions,crûssiez,crûssent,,,,,,,,,,,,
conditionnel présent:croîtrais,croîtrais,croîtrait,croîtrions,croîtriez,croîtraient,,,,,,,,,,,,
impératif présent:,crois,,croissons,croissez,,,,,,,,,,,,,
participe présent:,,croissant,,,,,,,,,,,,,,,
