timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,souscris,souscris,souscrit,souscris,souscris,souscrit,,,,
IND-IM,souscrivais,souscrivais,souscrivait,souscrivais,souscrivais,souscrivait,,,,
IND-FS,souscrirai,souscriras,souscrira,souscrirai,souscriras,souscrira,,,,
IND-PS,souscrivis,souscrivis,souscrivit,souscrivis,souscrivis,souscrivit,,,,
SUB-PR,souscrive,souscrives,souscrive,souscrive,souscrives,souscrive,,,,
SUB-IM,souscrivisse,souscrivisses,souscriv̨t,souscrivisse,souscrivisses,souscriv̨t,,,,
CON-PR,souscrirais,souscrirais,souscrirait,souscrirais,souscrirais,souscrirait,,,,
IMP-PR,,souscris,,,souscris,,,,,
PAR-PR,,,souscrivant,,,souscrivant,,,,
