timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,redescends,redescends,redescend,redescends,redescends,redescend,,,,
IND-IM,redescendais,redescendais,redescendait,redescendais,redescendais,redescendait,,,,
IND-FS,redescendrai,redescendras,redescendra,redescendrai,redescendras,redescendra,,,,
IND-PS,redescendis,redescendis,redescendit,redescendis,redescendis,redescendit,,,,
SUB-PR,redescende,redescendes,redescende,redescende,redescendes,redescende,,,,
SUB-IM,redescendisse,redescendisses,redescend̨t,redescendisse,redescendisses,redescend̨t,,,,
CON-PR,redescendrais,redescendrais,redescendrait,redescendrais,redescendrais,redescendrait,,,,
IMP-PR,,redescends,,,redescends,,,,,
PAR-PR,,,redescendant,,,redescendant,,,,
