1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:repeins,repeins,repeint,repeignons,repeignez,repeignent,,,,,,,,,,,,
indicatif imparfait:repeignais,repeignais,repeignait,repeignions,repeigniez,repeignaient,,,,,,,,,,,,
indicatif futur simple:repeindrai,repeindras,repeindra,repeindrons,repeindrez,repeindront,,,,,,,,,,,,
indicatif passé simple:repeignis,repeignis,repeignit,repeignîmes,repeignîtes,repeignirent,,,,,,,,,,,,
subjonctif présent:repeigne,repeignes,repeigne,repeignions,repeigniez,repeignent,,,,,,,,,,,,
subjonctif imparfait:repeignisse,repeignisses,repeignÃ®t,repeignissions,repeignissiez,repeignissent,,,,,,,,,,,,
conditionnel présent:repeindrais,repeindrais,repeindrait,repeindrions,repeindriez,repeindraient,,,,,,,,,,,,
impératif présent:,repeins,,repeignons,repeignez,,,,,,,,,,,,,
participe présent:,,repeignant,,,,,,,,,,,,,,,
