1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:dissous,dissous,dissout,dissolvons,dissolvez,dissolvent,,,,,,,,,,,,
indicatif imparfait:dissolvais,dissolvais,dissolvait,dissolvions,dissolviez,dissolvaient,,,,,,,,,,,,
indicatif futur simple:dissoudrai,dissoudras,dissoudra,dissoudrons,dissoudrez,dissoudront,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:dissolve,dissolves,dissolve,dissolvions,dissolviez,dissolvent,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:dissoudrais,dissoudrais,dissoudrait,dissoudrions,dissoudriez,dissoudraient,,,,,,,,,,,,
impératif présent:,dissous,,dissolvons,dissolvez,,,,,,,,,,,,,
participe présent:,,dissolvant,,,,,,,,,,,,,,,
