timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,reviens,reviens,revient,reviens,reviens,revient,,,,
IND-IM,revenais,revenais,revenait,revenais,revenais,revenait,,,,
IND-FS,reviendrai,reviendras,reviendra,reviendrai,reviendras,reviendra,,,,
IND-PS,revins,revins,revint,revins,revins,revint,,,,
SUB-PR,revienne,reviennes,revienne,revienne,reviennes,revienne,,,,
SUB-IM,revinsse,revinsses,rev̨nt,revinsse,revinsses,rev̨nt,,,,
CON-PR,reviendrais,reviendrais,reviendrait,reviendrais,reviendrais,reviendrait,,,,
IMP-PR,,reviens,,,reviens,,,,,
PAR-PR,,,revenant,,,revenant,,,,
