1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:maintiens,maintiens,maintient,maintenons,maintenez,maintiennent,,,,,,,,,,,,
indicatif imparfait:maintenais,maintenais,maintenait,maintenions,mainteniez,maintenaient,,,,,,,,,,,,
indicatif futur simple:maintiendrai,maintiendras,maintiendra,maintiendrons,maintiendrez,maintiendront,,,,,,,,,,,,
indicatif passé simple:maintins,maintins,maintint,maintînmes,maintîntes,maintinrent,,,,,,,,,,,,
subjonctif présent:maintienne,maintiennes,maintienne,maintenions,mainteniez,maintiennent,,,,,,,,,,,,
subjonctif imparfait:maintinsse,maintinsses,maintÃ®nt,maintinssions,maintinssiez,maintinssent,,,,,,,,,,,,
conditionnel présent:maintiendrais,maintiendrais,maintiendrait,maintiendrions,maintiendriez,maintiendraient,,,,,,,,,,,,
impératif présent:,maintiens,,maintenons,maintenez,,,,,,,,,,,,,
participe présent:,,maintenant,,,,,,,,,,,,,,,
