timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,circonscris,circonscris,circonscrit,circonscris,circonscris,circonscrit,,,,
IND-IM,circonscrivais,circonscrivais,circonscrivait,circonscrivais,circonscrivais,circonscrivait,,,,
IND-FS,circonscrirai,circonscriras,circonscrira,circonscrirai,circonscriras,circonscrira,,,,
IND-PS,circonscrivis,circonscrivis,circonscrivit,circonscrivis,circonscrivis,circonscrivit,,,,
SUB-PR,circonscrive,circonscrives,circonscrive,circonscrive,circonscrives,circonscrive,,,,
SUB-IM,circonscrivisse,circonscrivisses,circonscriv̨t,circonscrivisse,circonscrivisses,circonscriv̨t,,,,
CON-PR,circonscrirais,circonscrirais,circonscrirait,circonscrirais,circonscrirais,circonscrirait,,,,
IMP-PR,,circonscris,,,circonscris,,,,,
PAR-PR,,,circonscrivant,,,circonscrivant,,,,
