1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:entreprends,entreprends,entreprend,entreprenons,entreprenez,entreprennent,,,,,,,,,,,,
indicatif imparfait:entreprenais,entreprenais,entreprenait,entreprenions,entrepreniez,entreprenaient,,,,,,,,,,,,
indicatif futur simple:entreprendrai,entreprendras,entreprendra,entreprendrons,entreprendrez,entreprendront,,,,,,,,,,,,
indicatif passé simple:entrepris,entrepris,entreprit,entreprîmes,entreprîtes,entreprirent,,,,,,,,,,,,
subjonctif présent:entreprenne,entreprennes,entreprenne,entreprenions,entrepreniez,entreprennent,,,,,,,,,,,,
subjonctif imparfait:entreprisse,entreprisses,entreprÃ®t,entreprissions,entreprissiez,entreprissent,,,,,,,,,,,,
conditionnel présent:entreprendrais,entreprendrais,entreprendrait,entreprendrions,entreprendriez,entreprendraient,,,,,,,,,,,,
impératif présent:,entreprends,,entreprenons,entreprenez,,,,,,,,,,,,,
participe présent:,,entreprenant,,,,,,,,,,,,,,,
