timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,confis,confis,confit,confis,confis,confit,,,,
IND-IM,confisais,confisais,confisait,confisais,confisais,confisait,,,,
IND-FS,confirai,confiras,confira,confirai,confiras,confira,,,,
IND-PS,confis,confis,confit,confis,confis,confit,,,,
SUB-PR,confise,confises,confise,confise,confises,confise,,,,
SUB-IM,confisse,confisses,conf̨t,confisse,confisses,conf̨t,,,,
CON-PR,confirais,confirais,confirait,confirais,confirais,confirait,,,,
IMP-PR,,confis,,,confis,,,,,
PAR-PR,,,confisant,,,confisant,,,,
