1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:débats,débats,,débattons,débattez,débattent,,,,,,,,,,,,
indicatif imparfait:débattais,débattais,débattait,débattions,débattiez,débattaient,,,,,,,,,,,,
indicatif futur simple:débattrai,débattras,débattra,débattrons,débattrez,débattront,,,,,,,,,,,,
indicatif passé simple:débattis,débattis,débattit,débattîmes,débattîtes,débattirent,,,,,,,,,,,,
subjonctif présent:débatte,débattes,débatte,débattions,débattiez,débattent,,,,,,,,,,,,
subjonctif imparfait:débattisse,débattisses,débattît,débattissions,débattissiez,débattissent,,,,,,,,,,,,
conditionnel présent:débattrais,débattrais,débattrait,débattrions,débattriez,débattraient,,,,,,,,,,,,
impératif présent:,débats,,débattons,débattez,,,,,,,,,,,,,
participe présent:,,débattant,,,,,,,,,,,,,,,
