1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:romps,romps,rompt,rompons,rompez,rompent,,,,,,,,,,,,
indicatif imparfait:rompais,rompais,rompait,rompions,rompiez,rompaient,,,,,,,,,,,,
indicatif futur simple:romprai,rompras,rompra,romprons,romprez,rompront,,,,,,,,,,,,
indicatif passé simple:rompis,rompis,rompit,rompîmes,rompîtes,rompirent,,,,,,,,,,,,
subjonctif présent:rompe,rompes,rompe,rompions,rompiez,rompent,,,,,,,,,,,,
subjonctif imparfait:rompisse,rompisses,rompÃ®t,rompissions,rompissiez,rompissent,,,,,,,,,,,,
conditionnel présent:romprais,romprais,romprait,romprions,rompriez,rompraient,,,,,,,,,,,,
impératif présent:,romps,,rompons,rompez,,,,,,,,,,,,,
participe présent:,,rompant,,,,,,,,,,,,,,,
