timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,crains,crains,craint,crains,crains,craint,,,,
IND-IM,craignais,craignais,craignait,craignais,craignais,craignait,,,,
IND-FS,craindrai,craindras,craindra,craindrai,craindras,craindra,,,,
IND-PS,craignis,craignis,craignit,craignis,craignis,craignit,,,,
SUB-PR,craigne,craignes,craigne,craigne,craignes,craigne,,,,
SUB-IM,craignisse,craignisses,craign̨t,craignisse,craignisses,craign̨t,,,,
CON-PR,craindrais,craindrais,craindrait,craindrais,craindrais,craindrait,,,,
IMP-PR,,crains,,,crains,,,,,
PAR-PR,,,craignant,,,craignant,,,,
