timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,cueille,cueilles,cueille,cueille,cueilles,cueille,,,,
IND-IM,cueillais,cueillais,cueillait,cueillais,cueillais,cueillait,,,,
IND-FS,cueillerai,cueilleras,cueillera,cueillerai,cueilleras,cueillera,,,,
IND-PS,cueillis,cueillis,cueillit,cueillis,cueillis,cueillit,,,,
SUB-PR,cueille,cueilles,cueille,cueille,cueilles,cueille,,,,
SUB-IM,cueillisse,cueillisses,cueill̨t,cueillisse,cueillisses,cueill̨t,,,,
CON-PR,cueillerais,cueillerais,cueillerait,cueillerais,cueillerais,cueillerait,,,,
IMP-PR,,cueille,,,cueille,,,,,
PAR-PR,,,cueillant,,,cueillant,,,,
