1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:retords,retords,retord,retordons,retordez,retordent,,,,,,,,,,,,
indicatif imparfait:retordais,retordais,retordait,retordions,retordiez,retordaient,,,,,,,,,,,,
indicatif futur simple:retordrai,retordras,retordra,retordrons,retordrez,retordront,,,,,,,,,,,,
indicatif passé simple:retordis,retordis,retordit,retordîmes,retordîtes,retordirent,,,,,,,,,,,,
subjonctif présent:retorde,retordes,retorde,retordions,retordiez,retordent,,,,,,,,,,,,
subjonctif imparfait:retordisse,retordisses,retordÃ®t,retordissions,retordissiez,retordissent,,,,,,,,,,,,
conditionnel présent:retordrais,retordrais,retordrait,retordrions,retordriez,retordraient,,,,,,,,,,,,
impératif présent:,retords,,retordons,retordez,,,,,,,,,,,,,
participe présent:,,retordant,,,,,,,,,,,,,,,
