1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:éclos,éclos,éclot,éclosent,,,,,,,,,,,,,,
indicatif imparfait:,,,,,,,,,,,,,,,,,
indicatif futur simple:éclorai,écloras,éclora,éclorons,éclorez,écloront,,,,,,,,,,,,
indicatif passé simple:,,,,,,,,,,,,,,,,,
subjonctif présent:éclose,écloses,éclose,éclosions,éclosiez,éclosent,,,,,,,,,,,,
subjonctif imparfait:,,,,,,,,,,,,,,,,,
conditionnel présent:éclorais,éclorais,éclorait,éclorions,écloriez,écloraient,,,,,,,,,,,,
participe présent:,,Ã©closant,,,,,,,,,,,,,,,
