1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:disconviens,disconviens,disconvient,disconvenons,disconvenez,disconviennent,,,,,,,,,,,,
indicatif imparfait:disconvenais,disconvenais,disconvenait,disconvenions,disconveniez,disconvenaient,,,,,,,,,,,,
indicatif futur simple:disconviendrai,disconviendras,disconviendra,disconviendrons,disconviendrez,disconviendront,,,,,,,,,,,,
indicatif passé simple:disconvins,disconvins,disconvint,disconvînmes,disconvîntes,disconvinrent,,,,,,,,,,,,
subjonctif présent:disconvienne,disconviennes,disconvienne,disconvenions,disconveniez,disconviennent,,,,,,,,,,,,
subjonctif imparfait:disconvinsse,disconvinsses,disconvÃ®nt,disconvinssions,disconvinssiez,disconvinssent,,,,,,,,,,,,
conditionnel présent:disconviendrais,disconviendrais,disconviendrait,disconviendrions,disconviendriez,disconviendraient,,,,,,,,,,,,
impératif présent:,disconviens,,disconvenons,disconvenez,,,,,,,,,,,,,
participe présent:,,disconvenant,,,,,,,,,,,,,,,
