timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,restreins,restreins,restreint,restreins,restreins,restreint,,,,
IND-IM,restreignais,restreignais,restreignait,restreignais,restreignais,restreignait,,,,
IND-FS,restreindrai,restreindras,restreindra,restreindrai,restreindras,restreindra,,,,
IND-PS,restreignis,restreignis,restreignit,restreignis,restreignis,restreignit,,,,
SUB-PR,restreigne,restreignes,restreigne,restreigne,restreignes,restreigne,,,,
SUB-IM,restreignisse,restreignisses,restreign̨t,restreignisse,restreignisses,restreign̨t,,,,
CON-PR,restreindrais,restreindrais,restreindrait,restreindrais,restreindrais,restreindrait,,,,
IMP-PR,,restreins,,,restreins,,,,,
PAR-PR,,,restreignant,,,restreignant,,,,
