timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,poursuis,poursuis,poursuit,poursuis,poursuis,poursuit,,,,
IND-IM,poursuivais,poursuivais,poursuivait,poursuivais,poursuivais,poursuivait,,,,
IND-FS,poursuivrai,poursuivras,poursuivra,poursuivrai,poursuivras,poursuivra,,,,
IND-PS,poursuivis,poursuivis,poursuivit,poursuivis,poursuivis,poursuivit,,,,
SUB-PR,poursuive,poursuives,poursuive,poursuive,poursuives,poursuive,,,,
SUB-IM,poursuivisse,poursuivisses,poursuiv̨t,poursuivisse,poursuivisses,poursuiv̨t,,,,
CON-PR,poursuivrais,poursuivrais,poursuivrait,poursuivrais,poursuivrais,poursuivrait,,,,
IMP-PR,,poursuis,,,poursuis,,,,,
PAR-PR,,,poursuivant,,,poursuivant,,,,
