timecode,1S,2S,3S,1S,2S,3S,3SM,3SF,3PM,3PF
IND-PR,remets,remets,remet,remets,remets,remet,,,,
IND-IM,remettais,remettais,remettait,remettais,remettais,remettait,,,,
IND-FS,remettrai,remettras,remettra,remettrai,remettras,remettra,,,,
IND-PS,remis,remis,remit,remis,remis,remit,,,,
SUB-PR,remette,remettes,remette,remette,remettes,remette,,,,
SUB-IM,remisse,remisses,rem̨t,remisse,remisses,rem̨t,,,,
CON-PR,remettrais,remettrais,remettrait,remettrais,remettrais,remettrait,,,,
IMP-PR,,remets,,,remets,,,,,
PAR-PR,,,remettant,,,remettant,,,,
