1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:éteins,éteins,éteint,éteignons,éteignez,éteignent,,,,,,,,,,,,
indicatif imparfait:éteignais,éteignais,éteignait,éteignions,éteigniez,éteignaient,,,,,,,,,,,,
indicatif futur simple:éteindrai,éteindras,éteindra,éteindrons,éteindrez,éteindront,,,,,,,,,,,,
indicatif passé simple:éteignis,éteignis,éteignit,éteignîmes,éteignîtes,éteignirent,,,,,,,,,,,,
subjonctif présent:éteigne,éteignes,éteigne,éteignions,éteigniez,éteignent,,,,,,,,,,,,
subjonctif imparfait:éteignisse,éteignisses,éteignît,éteignissions,éteignissiez,éteignissent,,,,,,,,,,,,
conditionnel présent:éteindrais,éteindrais,éteindrait,éteindrions,éteindriez,éteindraient,,,,,,,,,,,,
impératif présent:,éteins,,éteignons,éteignez,,,,,,,,,,,,,
participe présent:,,Ã©teignant,,,,,,,,,,,,,,,
