1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:disparais,disparais,disparaÃ®t,disparaissons,disparaissez,disparaissent,,,,,,,,,,,,
indicatif imparfait:disparaissais,disparaissais,disparaissait,disparaissions,disparaissiez,disparaissaient,,,,,,,,,,,,
indicatif futur simple:disparaîtrai,disparaîtras,disparaîtra,disparaîtrons,disparaîtrez,disparaîtront,,,,,,,,,,,,
indicatif passé simple:disparus,disparus,disparut,disparûmes,disparûtes,disparurent,,,,,,,,,,,,
subjonctif présent:disparaisse,disparaisses,disparaisse,disparaissions,disparaissiez,disparaissent,,,,,,,,,,,,
subjonctif imparfait:disparusse,disparusses,disparÃ»t,disparussions,disparussiez,disparussent,,,,,,,,,,,,
conditionnel présent:disparaîtrais,disparaîtrais,disparaîtrait,disparaîtrions,disparaîtriez,disparaîtraient,,,,,,,,,,,,
impératif présent:,disparais,,disparaissons,disparaissez,,,,,,,,,,,,,
participe présent:,,disparaissant,,,,,,,,,,,,,,,
