1S,2S,3S,1P,2P,3P,1SM,2SM,3SM,1PM,2PM,3PM,1SF,2SF,3SF,1PF,2PF,3PF
indicatif présent:méfais,méfais,méfait,méfaisons,méfaites,méfont,,,,,,,,,,,,
indicatif imparfait:méfaisais,méfaisais,méfaisait,méfaisions,méfaisiez,méfaisaient,,,,,,,,,,,,
indicatif futur simple:méferai,méferas,méfera,méferons,méferez,méferont,,,,,,,,,,,,
indicatif passé simple:méfis,méfis,méfit,méfîmes,méfîtes,méfirent,,,,,,,,,,,,
subjonctif présent:méfasse,méfasses,méfasse,méfassions,méfassiez,méfassent,,,,,,,,,,,,
subjonctif imparfait:méfisse,méfisses,méfît,méfissions,méfissiez,méfissent,,,,,,,,,,,,
conditionnel présent:méferais,méferais,méferait,méferions,méferiez,méferaient,,,,,,,,,,,,
impératif présent:,méfais,,méfaisons,méfaites,,,,,,,,,,,,,
participe présent:,,méfaisant,,,,,,,,,,,,,,,
